710000	785000	38.807705	6.1522	-41.762165628362055
715000	785000	105.79087	6.18723	-204.52001521125013
720000	785000	72.85598	6.177	-116.43800700074048
725000	785000	43.14376	7.46368	-44.15830334247753
750000	785000	82.59608	13.493	-84.23125943455454
755000	785000	62.05491	16.0774	-41.82199397768386
760000	785000	91.28526	18.7419	-76.07273193242536
765000	785000	49.189384	17.0752	-23.268579102309182
770000	785000	193.06834	26.3916	-222.79320302570764
775000	785000	87.13945	32.1384	-35.49347535283829
780000	785000	203.22983	68.9313	-89.44305308259116
785000	785000	343.5962	209.823	9.0
710000	790000	64.72522	5.30211	-106.13424867760426
735000	790000	271.1646	7.32332	-1000.0
750000	790000	68.87871	9.19724	-82.14291031440371
755000	790000	25.874485	13.493	-6.435365820394937
760000	790000	60.899853	16.0774	-39.09587805712755
765000	790000	82.040245	18.7419	-62.13030445608778
770000	790000	120.75299	17.0752	-136.17993413646005
775000	790000	72.66753	26.3916	-30.29099782526769
780000	790000	53.51933	32.1384	-8.228115874873026
785000	790000	136.44406	68.9313	-28.72681171499809
790000	790000	409.62143	209.823	9.0
530000	795000	125.23638	2.10654	-394.9231816469322
710000	795000	26.431799	7.45678	-17.462603032640356
715000	795000	36.026905	5.30211	-42.76322974339134
720000	795000	66.16262	6.1522	-102.0681928090316
725000	795000	29.385073	6.18723	-25.950091788972088
735000	795000	55.367664	7.46368	-67.1137980749064
745000	795000	159.39177	7.76239	-335.3114036538496
755000	795000	31.699045	9.19724	-19.42775384693622
760000	795000	37.304455	13.493	-17.16065516641263
765000	795000	89.34061	16.0774	-84.06882074139286
770000	795000	32.87455	18.7419	-6.315558580148337
775000	795000	22.256395	17.0752	-2.3170762574035093
780000	795000	94.70785	26.3916	-55.94730154010119
785000	795000	111.439156	32.1384	-62.91014266546986
790000	795000	130.10423	68.9313	-24.67181971770208
795000	795000	531.30585	209.823	9.0
710000	800000	44.67619	4.88138	-62.549171521958286
750000	800000	95.08622	7.76239	-156.32659905532338
755000	800000	14.287765	10.6238	-2.1201483311381577
765000	800000	37.751854	13.493	-17.16065516641263
770000	800000	55.56601	16.0774	-32.56619063763998
775000	800000	125.39579	18.7419	-136.01575596983778
780000	800000	24.627594	17.0752	-3.1611709912290893
785000	800000	75.34374	26.3916	-33.44493991815804
790000	800000	62.830822	32.1384	-13.851301137303382
795000	800000	128.29092	68.9313	-23.379030149362126
800000	800000	1040.8462	209.823	9.0
710000	805000	30.326551	4.91312	-33.49044680048371
715000	805000	165.34203	4.88138	-427.73608468722745
735000	805000	254.10458	6.18723	-703.1405576794849
745000	805000	365.7566	7.46368	-1000.0
750000	805000	64.54528	7.32332	-87.12937955260898
755000	805000	14.547972	7.76239	-4.299081518953408
760000	805000	28.534203	10.6238	-12.922802523448707
765000	805000	25.626259	9.19724	-12.359721755362552
775000	805000	68.095726	16.0774	-50.3666264566947
785000	805000	25.571964	17.0752	-3.633505630020423
790000	805000	42.650063	26.3916	-6.3088240565468965
795000	805000	34.83396	32.1384	-1.1096068713021665
800000	805000	58.87789	68.9313	-0.1077079808818875
805000	805000	519.5681	209.823	9.0
530000	810000	88.02111	2.03145	-252.58272118100095
710000	810000	37.15464	4.43279	-50.69762925693357
755000	810000	10.39703	7.32332	-2.0951727788852104
760000	810000	17.47937	7.76239	-6.765822639358208
765000	810000	31.396065	10.6238	-16.180365125210535
770000	810000	46.211082	9.19724	-41.49991384309082
775000	810000	31.285358	13.493	-11.268479037261692
780000	810000	25.601707	16.0774	-4.279754864700644
785000	810000	23.49716	18.7419	-1.9881017315995635
790000	810000	39.18961	17.0752	-13.36322116938196
795000	810000	42.676903	26.3916	-6.3088240565468965
800000	810000	54.10078	32.1384	-8.78749669441439
805000	810000	73.44808	68.9313	-1.2507485603073856
810000	810000	419.93033	209.823	9.0
580000	815000	1211.8119	2.3001	-1000.0
710000	815000	12.179014	4.41757	-7.290400573906441
755000	815000	17.52721	7.46368	-7.197392116134583
760000	815000	11.459214	7.32332	-2.668926048129102
765000	815000	51.45698	7.76239	-57.40230672431866
770000	815000	45.442947	10.6238	-34.61942001112942
775000	815000	20.510216	9.19724	-7.4584070139150525
780000	815000	20.140919	13.493	-3.354362258443316
785000	815000	20.539185	16.0774	-1.99361664004344
790000	815000	68.51234	18.7419	-42.40011015566361
795000	815000	20.983755	17.0752	-1.6106660798055157
800000	815000	70.93533	26.3916	-28.254903738345188
805000	815000	80.25244	32.1384	-28.639132249153917
810000	815000	176.9786	68.9313	-61.86913732848637
815000	815000	270.72394	209.823	9.0
530000	820000	50.6944	2.17226	-114.97504335161447
565000	820000	18.676884	2.2455	-26.097398408638146
705000	820000	101.3888	4.272	-229.09675209526264
710000	820000	26.748302	4.37706	-28.903578852034947
715000	820000	14.583321	4.41757	-9.717682240659416
720000	820000	46.86841	4.43279	-71.15445431242279
725000	820000	23.78955	4.91312	-21.275431218185208
735000	820000	22.412262	7.45678	-12.489028751047584
755000	820000	17.964025	6.177	-9.414696068561742
760000	820000	5.033487	7.46368	-0.2816112066148101
765000	820000	31.643639	7.32332	-24.918620378718863
775000	820000	15.015266	10.6238	-2.6050565529043164
780000	820000	14.744909	9.19724	-3.032204214235957
785000	820000	27.065655	13.493	-7.917760469570139
790000	820000	52.664856	16.0774	-28.855270121591367
795000	820000	49.158207	18.7419	-20.229666385212496
800000	820000	20.77234	17.0752	-1.6106660798055157
805000	820000	49.3515	26.3916	-10.50801228139539
810000	820000	99.33224	32.1384	-48.49168345566072
815000	820000	144.39815	68.9313	-34.53091119022045
820000	820000	218.88611	209.822	9.0
700000	825000	256.66315	3.97325	-1000.0
710000	825000	11.607882	4.272	-6.450618740113587
715000	825000	31.643404	4.37706	-38.54932290369627
720000	825000	29.056208	4.41757	-34.35522100870574
735000	825000	48.630913	4.88138	-71.65865309251669
745000	825000	69.99905	5.30211	-118.89629072449604
755000	825000	11.13685	6.18723	-3.703035044276402
765000	825000	44.139523	7.46368	-45.95917096334298
770000	825000	21.655954	7.32332	-11.616111389860132
775000	825000	32.580654	7.76239	-24.93352053837781
780000	825000	12.797609	10.6238	-1.305905389874232
785000	825000	19.576004	9.19724	-6.601971069205527
790000	825000	8.162433	13.493	-0.0825759018909887
795000	825000	49.999317	16.0774	-25.309653768210165
800000	825000	101.413246	18.7419	-92.58330660254964
805000	825000	38.24451	17.0752	-12.495172314687627
810000	825000	70.28301	26.3916	-28.254903738345188
815000	825000	79.86593	32.1384	-27.70699745426687
820000	825000	132.2295	68.9313	-25.994317909190205
825000	825000	216.65103	209.823	9.0
710000	830000	30.73362	3.9223	-39.51731969652527
715000	830000	16.756138	4.272	-12.825501783225832
720000	830000	7.6930695	4.37706	-2.566455457312444
725000	830000	13.667017	4.41757	-8.471441358227304
735000	830000	51.503075	4.91312	-78.39758832238505
745000	830000	74.13322	7.45678	-108.55978973782167
755000	830000	13.760364	6.1522	-5.405203914871452
760000	830000	17.350327	6.18723	-9.394390378072064
765000	830000	5.194047	6.177	-0.5407428156199859
770000	830000	7.644988	7.46368	-0.7549483729816575
775000	830000	20.702929	7.32332	-10.496157074657786
780000	830000	13.553441	7.76239	-3.5880094083408727
785000	830000	15.549128	10.6238	-2.6050565529043164
790000	830000	60.511566	9.19724	-66.4230824584893
795000	830000	17.650766	13.493	-1.9755961845112784
800000	830000	11.93364	16.0775	-0.1314709603446819
805000	830000	32.4026	18.7419	-6.315558580148337
810000	830000	47.141506	17.0752	-21.12001345741805
815000	830000	48.797794	26.3916	-9.849295454482911
820000	830000	68.590546	32.1384	-18.29032701836078
825000	830000	99.22012	68.9313	-8.25099594885082
830000	830000	238.0721	209.823	9.0
525000	835000	39.00955	2.09226	-82.83079649012663
710000	835000	18.622648	3.97325	-16.882343758368798
715000	835000	10.15317	3.9223	-6.010916698589742
720000	835000	13.984555	4.272	-8.807810104637468
725000	835000	8.281357	4.37706	-3.357253614619997
745000	835000	44.920086	4.88138	-62.549171521958286
750000	835000	7.927074	7.45678	-0.7571065432970728
755000	835000	10.720181	5.30211	-3.909503038893798
760000	835000	7.0088077	6.1522	-1.2829190203514378
765000	835000	9.441801	6.18723	-2.328771535971704
770000	835000	9.264768	6.177	-2.336688862424441
775000	835000	10.453898	7.46368	-2.004975662420098
780000	835000	12.318805	7.32332	-3.309316350084698
785000	835000	25.124794	7.76239	-15.409025903748736
790000	835000	20.952126	10.6238	-5.750544961962181
795000	835000	25.668621	9.19724	-12.359721755362552
800000	835000	14.462076	13.493	-0.9781826204143632
805000	835000	44.176376	16.0774	-19.79345948394577
810000	835000	48.10914	18.7419	-19.237223190007605
815000	835000	31.539635	17.0752	-7.12905553752193
820000	835000	52.817833	26.3916	-12.595517789770271
825000	835000	61.060574	32.1384	-13.163182633922537
830000	835000	141.27216	68.9313	-32.302445234354515
835000	835000	226.66467	209.823	9.0
525000	840000	66.70687	1.83129	-179.00455253578053
720000	840000	7.971261	3.9223	-3.065264250186092
725000	840000	14.161235	4.272	-10.086565179156237
755000	840000	10.184255	7.45678	-2.0093244209724848
765000	840000	21.527483	6.1522	-14.347491846448698
770000	840000	15.842881	6.18723	-7.262626556611135
775000	840000	7.1505246	6.177	-1.2703720431090373
780000	840000	24.576216	7.46368	-14.883323875765296
785000	840000	10.740936	7.32332	-2.0951727788852104
790000	840000	17.914213	7.76239	-6.765822639358208
795000	840000	40.23589	10.6238	-27.48199694516332
810000	840000	17.995972	16.0774	-1.0558370160957111
815000	840000	30.337433	18.7419	-5.147172991973947
820000	840000	25.170933	17.0752	-3.633505630020423
825000	840000	33.73389	26.3916	-2.4408252779683006
830000	840000	35.72623	32.1384	-1.3084170454937063
835000	840000	43.295715	68.9313	-0.0005444526923035
840000	840000	329.6377	209.823	9.0
710000	845000	10.790714	3.49365	-6.902863872050178
715000	845000	22.061836	3.71541	-24.9679472966273
720000	845000	10.12902	3.97325	-5.914131221500074
755000	845000	9.058738	4.88138	-3.585331950178372
760000	845000	10.152965	7.45678	-2.0093244209724848
765000	845000	9.118268	5.30211	-3.1201139783603207
770000	845000	13.420951	6.1522	-5.405203914871452
775000	845000	13.629174	6.18723	-5.357215045097893
780000	845000	11.8966875	6.177	-3.71392283487555
785000	845000	15.9231615	7.46368	-5.42462312334369
790000	845000	22.76345	7.32332	-12.778616984792263
795000	845000	13.943845	7.76239	-3.5880094083408727
800000	845000	10.474889	10.6238	-0.7041763576820421
805000	845000	7.1104374	9.19724	-0.3585456886430012
810000	845000	22.86734	13.493	-4.4744623323878
815000	845000	24.271933	16.0774	-3.752909287441831
820000	845000	24.458742	18.7419	-2.346377342469632
825000	845000	23.814108	17.0752	-2.722159934856685
830000	845000	42.51469	26.3916	-6.3088240565468965
835000	845000	32.310707	32.1384	-0.7702322761600087
840000	845000	76.15783	68.9313	-1.7148629063954268
845000	845000	172.35742	209.823	9.0
560000	850000	53.894142	2.17226	-124.5606282005382
710000	850000	3.656135	3.62914	-0.7113925551044049
720000	850000	13.727753	3.71541	-10.25339645935265
725000	850000	8.129284	3.97325	-3.883548008407408
750000	850000	7.781507	4.43279	-2.511402488404997
755000	850000	8.769436	4.91312	-2.771472935042838
760000	850000	3.4400516	4.88138	-0.3313880943553971
765000	850000	12.357892	7.45678	-3.1916133294171742
770000	850000	9.094636	5.30211	-3.1201139783603207
775000	850000	14.366703	6.1522	-6.333531366850632
780000	850000	8.061728	6.18723	-1.7562826024317708
785000	850000	9.248782	6.177	-2.336688862424441
790000	850000	25.709219	7.46368	-16.14546213662351
795000	850000	20.997717	7.32332	-10.496157074657786
800000	850000	14.196506	7.76239	-4.299081518953408
805000	850000	9.636701	10.6238	-0.4823839765214183
810000	850000	16.233833	9.19724	-4.31005729579654
815000	850000	7.740116	13.493	-0.0425307684245979
820000	850000	22.949081	16.0774	-2.8022374474541154
825000	850000	24.897863	18.7419	-2.346377342469632
830000	850000	21.485315	17.0752	-1.9464430182734096
835000	850000	40.239788	26.3916	-5.2934940592146456
840000	850000	53.63179	32.1384	-8.228115874873026
845000	850000	99.43826	68.9313	-8.25099594885082
850000	850000	218.41649	209.823	9.0
710000	855000	4.303862	3.36214	-1.391077520833752
720000	855000	16.159784	3.49365	-15.519736037230732
730000	855000	59.0668	3.97325	-109.75908397775716
750000	855000	18.320183	4.41757	-15.285275984350893
755000	855000	7.5702324	4.43279	-2.511402488404997
760000	855000	16.197987	4.91312	-11.043794970850742
765000	855000	18.184046	4.88138	-13.82297736825408
770000	855000	16.058786	7.45678	-6.294111458081814
775000	855000	7.247971	5.30211	-1.791146286357509
780000	855000	11.862446	6.1522	-3.740449669883302
785000	855000	3.6291041	6.18723	-0.1453287742056614
790000	855000	18.158344	6.177	-10.560325726273916
795000	855000	14.830625	7.46368	-4.619646963919112
805000	855000	28.359886	7.76239	-19.29433703666069
810000	855000	12.160811	10.6238	-1.305905389874232
815000	855000	18.222734	9.19724	-5.790558163962864
820000	855000	24.013138	13.493	-5.745694374081309
825000	855000	20.624718	16.0774	-1.99361664004344
830000	855000	26.44131	18.7419	-3.1579506132195974
835000	855000	28.560562	17.0752	-5.243739078018171
840000	855000	54.79493	26.3916	-14.077022197928557
845000	855000	50.4547	32.1384	-6.653713729025589
850000	855000	82.05687	68.9313	-2.9124701280155207
855000	855000	277.7083	209.823	9.0
565000	860000	13.185495	1.92024	-17.841473662070847
590000	860000	1503.1465	2.25376	-1000.0
710000	860000	22.6605	3.26402	-27.517407950751604
720000	860000	9.453752	3.62914	-5.460360144725631
725000	860000	25.192398	3.49365	-32.09293445555882
740000	860000	115.626656	3.9223	-284.0664525221792
750000	860000	8.038217	4.37706	-3.357253614619997
755000	860000	7.8509054	4.41757	-2.5263164185282965
760000	860000	7.1070757	4.43279	-2.511402488404997
765000	860000	3.1913939	4.91312	-0.324946626795511
775000	860000	10.600469	7.45678	-2.0093244209724848
780000	860000	6.245761	5.30211	-1.2616355562645272
785000	860000	6.3692646	6.1522	-0.8719663954307796
790000	860000	5.3114715	6.18723	-0.5380152802848635
795000	860000	21.690426	6.177	-14.282368647668749
800000	860000	36.66211	7.46368	-32.205315856478784
805000	860000	29.863838	7.32332	-21.98301157308956
810000	860000	19.818361	7.76239	-8.664586990125558
815000	860000	11.99319	10.6238	-0.9783762595498496
820000	860000	12.292086	9.19724	-1.9729450744791608
825000	860000	12.383336	13.493	-0.5277473629442009
830000	860000	20.176462	16.0774	-1.99361664004344
835000	860000	31.175467	18.7419	-5.717387201602024
840000	860000	40.766838	17.0752	-14.254961673516862
845000	860000	42.504288	26.3916	-6.3088240565468965
850000	860000	53.405205	32.1384	-8.228115874873026
855000	860000	61.453827	68.9313	-0.2062249362345231
860000	860000	200.2129	209.822	9.0
710000	865000	13.389793	3.29779	-11.53982219351044
720000	865000	8.379148	3.36214	-4.860410319766348
755000	865000	9.634841	4.37706	-4.239421858666187
760000	865000	18.897652	4.41757	-15.285275984350893
765000	865000	5.6572585	4.43279	-1.2530468323981423
770000	865000	16.653555	4.91312	-11.043794970850742
775000	865000	3.758207	4.88138	-0.3313880943553971
780000	865000	11.071616	7.45678	-2.5673643449286883
785000	865000	5.645273	5.30211	-0.8280655204706556
790000	865000	28.246313	6.1522	-24.494322210135724
795000	865000	11.53493	6.18723	-3.703035044276402
805000	865000	8.823075	7.46368	-1.0994587585647035
810000	865000	13.5120125	7.32332	-4.013390417445205
815000	865000	31.889788	7.76239	-23.477561742716333
820000	865000	26.45892	10.6238	-10.912284574494512
825000	865000	6.754294	9.19724	-0.2099808090611055
830000	865000	16.094711	13.493	-1.5999994495199712
835000	865000	23.839169	16.0774	-3.2601549069011964
840000	865000	22.235622	18.7419	-1.6619687402488466
845000	865000	33.74859	17.0752	-8.529474640595959
850000	865000	38.293205	26.3916	-4.365067628869536
855000	865000	48.833733	32.1384	-5.692977760375629
860000	865000	145.04045	68.9313	-35.287309473533995
865000	865000	294.11542	209.823	9.0
525000	870000	41.15164	1.69727	-97.21003284774808
570000	870000	97.73515	1.88344	-294.359531912743
710000	870000	7.858103	3.15054	-4.167216005173959
720000	870000	4.917492	3.26402	-1.4658672737022007
725000	870000	8.736103	3.36214	-4.860410319766348
730000	870000	53.922844	3.62914	-98.27531072561662
755000	870000	5.654424	4.272	-1.3521094957785598
765000	870000	6.64018	4.41757	-1.8417751575892225
770000	870000	4.8867574	4.43279	-0.7872521153427006
775000	870000	8.822355	4.91312	-2.771472935042838
780000	870000	2.165876	4.88138	-0.1450313502004536
785000	870000	9.939168	7.45678	-1.5202014586949797
790000	870000	22.10265	5.30211	-18.295794802166665
795000	870000	27.078136	6.1522	-22.93515430021531
805000	870000	15.534063	6.177	-7.279742741271291
810000	870000	23.78949	7.46368	-13.659116472749538
815000	870000	10.397357	7.32332	-2.0951727788852104
820000	870000	12.787777	7.76239	-2.936828355021756
825000	870000	22.79248	10.6238	-7.316326059438007
830000	870000	16.79208	9.19724	-4.31005729579654
835000	870000	19.07803	13.493	-2.853606918230223
840000	870000	16.311848	16.0774	-0.8170869241445662
845000	870000	33.624348	18.7419	-6.941085518057742
850000	870000	28.715797	17.0752	-5.243739078018171
855000	870000	29.39403	26.3916	-1.3251776342432295
860000	870000	67.7093	32.1384	-17.51452712331193
865000	870000	88.01879	68.9313	-4.472477017295082
870000	870000	256.93738	209.823	9.0
525000	875000	42.3134	1.66165	-101.32039264858088
710000	875000	24.239838	3.59994	-29.43251625205144
715000	875000	11.013077	3.15054	-9.095999161166096
720000	875000	5.0563183	3.29779	-2.1467999919567125
725000	875000	8.982733	3.26402	-5.042025229295941
755000	875000	6.460061	3.9223	-2.275590539096381
760000	875000	11.403611	4.272	-6.450618740113587
765000	875000	6.82764	4.37706	-1.8738706389454036
770000	875000	10.049433	4.41757	-5.141017490329522
775000	875000	9.07142	4.43279	-4.161285512827852
780000	875000	15.589148	4.91312	-9.78167818765056
785000	875000	27.252699	4.88138	-28.19615549091714
795000	875000	13.921292	5.30211	-6.7198602712965325
800000	875000	23.530378	6.1522	-17.054896076374952
805000	875000	21.29681	6.18723	-14.25560829709004
810000	875000	19.568874	6.177	-11.754884440035491
815000	875000	19.243595	7.46368	-9.171519723170752
820000	875000	15.966389	7.32332	-5.600998788594804
825000	875000	12.227447	7.76239	-2.936828355021756
830000	875000	17.26614	10.6238	-3.7237146587098455
835000	875000	22.88606	9.19724	-9.299647649530488
840000	875000	31.308386	13.493	-11.268479037261692
845000	875000	23.680548	16.0774	-3.2601549069011964
850000	875000	21.823917	18.7419	-1.3681672420075577
855000	875000	21.912296	17.0752	-1.9464430182734096
860000	875000	35.80499	26.3916	-3.141048491908951
865000	875000	51.716377	32.1384	-7.160983431600517
870000	875000	97.26092	68.9313	-7.4779623132910995
875000	875000	176.60759	209.823	9.0
710000	880000	14.432113	3.25114	-13.241776969878757
715000	880000	7.868467	3.59994	-3.480671643469088
735000	880000	12.092591	3.36214	-9.882267171810373
745000	880000	34.812004	3.49365	-51.74490439282743
750000	880000	6.143295	3.71541	-2.4868282025945065
755000	880000	7.3847885	3.97325	-3.004634506452766
760000	880000	5.43166	3.9223	-1.5953052526215783
775000	880000	4.8609147	4.41757	-0.793669930674698
780000	880000	3.1822608	4.43279	-0.436587676760539
785000	880000	9.73556	4.91312	-3.547877533346245
790000	880000	8.118701	4.88138	-2.8030470198812028
795000	880000	9.946287	7.45678	-1.5202014586949797
800000	880000	11.2077675	5.30211	-4.775577138196908
805000	880000	15.215843	6.1522	-7.321416465647843
810000	880000	9.320861	6.18723	-2.328771535971704
815000	880000	12.221235	6.177	-4.509429556091757
820000	880000	13.420516	7.46368	-3.872398073172463
825000	880000	14.560154	7.32332	-4.778223851371479
830000	880000	12.336066	7.76239	-2.936828355021756
835000	880000	16.351307	10.6238	-3.14008168992516
840000	880000	19.173233	9.19724	-6.601971069205527
845000	880000	20.30273	13.493	-3.354362258443316
850000	880000	28.433279	16.0774	-6.0570575866849685
855000	880000	18.894674	18.7419	-0.6795409055641907
860000	880000	30.792475	17.0752	-6.471225475853622
865000	880000	36.949585	26.3916	-3.5261637846664406
870000	880000	36.962555	32.1384	-1.5270172127223678
875000	880000	87.16054	68.9313	-4.187457471776636
880000	880000	194.42279	209.823	9.0
710000	885000	4.84583	3.13078	-1.5742165591273762
720000	885000	6.0649066	3.59994	-2.6136250594868704
725000	885000	10.774527	3.15054	-7.733718718880685
735000	885000	40.602955	3.26402	-68.71615271065872
755000	885000	6.198924	3.71541	-2.4868282025945065
760000	885000	9.118867	3.97325	-4.855661349389895
775000	885000	16.321356	4.37706	-12.510163620896952
780000	885000	13.356235	4.41757	-8.471441358227304
785000	885000	8.172205	4.43279	-3.290790481477017
795000	885000	2.7830307	4.88138	-0.1450313502004536
805000	885000	12.772452	5.30211	-5.713765556268434
810000	885000	11.736148	6.1522	-3.740449669883302
815000	885000	10.258725	6.18723	-2.9789951514802464
820000	885000	10.13888	6.177	-2.988379899723108
825000	885000	14.666467	7.46368	-4.619646963919112
830000	885000	22.004622	7.32332	-12.778616984792263
835000	885000	17.255016	7.76239	-6.765822639358208
840000	885000	18.776749	10.6238	-4.354385262330852
845000	885000	20.450972	9.19724	-7.4584070139150525
850000	885000	20.78774	13.493	-3.354362258443316
855000	885000	24.47053	16.0774	-3.752909287441831
860000	885000	24.654783	18.7419	-2.346377342469632
865000	885000	21.147371	17.0752	-1.9464430182734096
870000	885000	39.7146	26.3916	-4.818251072296055
875000	885000	62.10443	32.1384	-13.851301137303382
880000	885000	110.62482	68.9313	-13.153183910730748
885000	885000	226.53871	209.823	9.0
525000	890000	35.034508	1.60077	-80.33883877096305
710000	890000	3.3450031	3.04927	-1.0111367890467795
720000	890000	4.1865134	3.25114	-1.4759912142570584
725000	890000	7.437493	3.59994	-3.480671643469088
735000	890000	14.013803	3.29779	-13.07118530448488
745000	890000	40.342766	3.36214	-67.59740471450377
755000	890000	9.092925	3.49365	-5.721894387624618
760000	890000	6.2946157	3.71541	-2.4868282025945065
765000	890000	11.3062525	3.97325	-7.052852414216029
770000	890000	16.64139	3.9223	-13.951907845362788
775000	890000	3.755462	4.272	-0.4816059844625586
780000	890000	14.751371	4.37706	-9.81866563309876
785000	890000	5.6411495	4.41757	-1.262108610743053
795000	890000	5.7632523	4.91312	-0.997504560402557
800000	890000	12.988402	4.88138	-6.410671743804457
805000	890000	17.63326	7.45678	-7.207687774518671
810000	890000	9.4515	5.30211	-3.1201139783603207
815000	890000	15.933247	6.1522	-7.321416465647843
820000	890000	13.219796	6.18723	-5.357215045097893
825000	890000	14.34239	6.177	-6.295700095040881
830000	890000	16.082954	7.46368	-6.284697307465051
835000	890000	14.076491	7.32332	-4.778223851371479
840000	890000	21.293573	7.76239	-10.747280076619209
845000	890000	17.254108	10.6238	-3.7237146587098455
850000	890000	18.069695	9.19724	-5.790558163962864
855000	890000	17.517254	13.493	-1.9755961845112784
860000	890000	23.606756	16.0774	-3.2601549069011964
865000	890000	23.356339	18.7419	-1.9881017315995635
870000	890000	31.983454	17.0752	-7.12905553752193
875000	890000	38.758953	26.3916	-4.365067628869536
880000	890000	69.64944	32.1384	-19.08007386364625
885000	890000	147.21907	68.9313	-36.82020784804799
890000	890000	179.42068	209.823	9.0
710000	895000	15.080052	2.77937	-16.919152949954462
715000	895000	13.702879	3.04927	-12.4084163110453
725000	895000	11.17665	3.25114	-8.80970030000356
745000	895000	60.62486	3.26402	-123.78850079549171
750000	895000	10.698504	3.36214	-7.207668389848124
755000	895000	6.4302783	3.62914	-2.5809244262464994
760000	895000	9.459198	3.49365	-5.721894387624618
765000	895000	12.742805	3.71541	-8.904685822045897
770000	895000	18.755816	3.97325	-16.882343758368798
775000	895000	14.108747	3.9223	-11.045900887247894
780000	895000	5.5418844	4.272	-1.3521094957785598
790000	895000	14.1386595	4.41757	-9.717682240659416
795000	895000	14.43449	4.43279	-9.68006673434753
800000	895000	19.518248	4.91312	-15.14803110070158
805000	895000	19.873713	4.88138	-15.247821543619366
